,producer_name,product_name,description,vintage_full_name,critic_score
38,Screaming Eagle,Screaming Eagle,"The 1993 Cabernet Sauvignon is a remarkable wine, not dissimilar from the 1992. The 1993 reveals an opaque purple color, as well as a rich, jammy, pure nose of blackcurrant/cassis fruit intertwined with scents of minerals and high quality, spicy oak. The wine offers a cascade of lavishly rich, opulently textured, super-extracted fruit that is beautifully buttressed by oak and sweet tannin. Remarkably long, pure, and rich, this is a compelling Cabernet Sauvignon with no hard edges. Perfectly balanced, marvelously concentrated, and exciting, look for this wine to drink well young, but keep for 25 years.
As exciting as these wines are, as a critic, my emotions are mixed because of the extremely limited quantities available. My advice - get on the winery's mailing list as quantities will be more abundant starting in 1996.
This microscopic winery located near the Oakville Crossroads, just below Dalla Valle, created quite a stir among the handful of Cabernet lovers who were able to latch onto a bottle when proprietor Jean Phillips released her debut wine - the 1992. The wine is sold exclusively via a mailing list. On the few occasions I have been fortunate enough to taste it, the 1992 Screaming Eagle Cabernet Sauvignon has been inching toward a three-digit score. It is unquestionably one of the greatest Cabernet Sauvignons I have tasted. From a quantitative perspective, the news on future availability is depressing. Because of phylloxera, there are only 135 cases of the 1993 Cabernet Sauvignon (a worthy candidate for wine of the vintage), 175 cases of the 1994, and a whopping 225 cases of the 1995. However, with new plantings coming into production, the outlook will improve; 500 cases of the 1996 will be made. A blend of 85% Cabernet Sauvignon, 12% Merlot, and 3% Cabernet Franc, this wine is made by winemaker/consultant Heidi Barrett. Before his death, Gustav Dalla Valle also provided considerable input.

Tel. (707) 944-0749",,RP 100
39,Screaming Eagle,Screaming Eagle,"This small operation is located just below the Dalla Valle vineyard near the Oakville Cross.  Screaming Eagle's Cabernet Sauvignons are going to create quite a stir among lovers of that varietal - if they are able to latch onto a bottle or two.  The estate is owned by Tony Bowden and Jean Phillips, one of Napa Valley's leading real estate agents.  With the help of Heidi Barrett and Gustav Dalla Valle,  this operation's debut vintage is the extraordinary 1992 Cabernet Sauvignon, one of the greatest young Cabernets I have ever tasted.  The wine is bottled unfined and unfiltered, and aged in 60% new oak.  It is only sold via a mailing list, so readers who want to taste one of the most exciting young wines being produced should get on the list.  The 175 cases of the 1992 are followed by only 130 cases of the 1993, and a tiny quantity of 1994, as the last two vintages were even smaller in crop size.  At present, the 1992 can be bought at the following Napa Valley locations: the restaurants Don Giovanni and Brava, and at the St. Helena Wine Center and Oakville Grocery.  Don't dilly-dally around on this one.
The 1992 Screaming Eagle Cabernet Sauvignon is exceptionally impressive.  The wine's opaque purple color is followed by a sensational nose of jammy blackcurrants and subtle toasty oak.  As stunning as the aromatics are, the wine reveals even greater richness and intensity on the palate, offering up layers of stunningly proportioned, ripe, intense fruit, full body, great purity, and an inner-core of sweet, creamy, highly extracted blackcurrant/cassis fruit.  The tannin is nearly concealed behind the massive extract and richness.  All the component parts are brilliantly focused and in balance.  The finish is awesome!  This is a spectacular debut release that should age effortlessly for 20 years. 
Screaming Eagle is one of the most exciting new wineries in California.  Address: Screaming Eagle Winery and Vineyard, P.O. Box 134, Oakville, CA 94562; tel. (707) 944-0749",,RP 100
40,Domaine Duroche,Screaming Eagle,"Medium to deep garnet-purple colored, the 2018 Screaming Eagle soars out of the glass with vibrant notions of ripe blackberries, black cherries and fresh red and black currants plus wafts of licorice, candied violets, cedar chest and clove oil with a beguiling touch of sea spray. Medium-bodied with jaw-dropping elegance, the palate is finely textured and yet built like a brick house with a super taut backbone and exquisitely knit acidity. The intense black and red fruit flavors are accented by layers of mineral and floral notions, finishing with incredible length and depth. Undeniably stunning.",,RP 100
41,Domaine Duroche,The Flight,"Medium to deep garnet-purple colored, the 2018 The Flight drifts sensuously out of the glass with the most gorgeous perfume of red roses, kirsch, black raspberries and fresh blackcurrants followed by hints of iron ore, tilled soil, lavender and star anise plus a touch of powdered cinnamon. Medium to full-bodied, the palate has a fantastically chiseled structure of ripe, grainy tannins and bold freshness supporting the black fruit and floral layers, finishing with bags of minerals.",,RP 100
42,Domaine Duroche,Sauvignon Blanc,"The 2017 Sauvignon Blanc is 100% Sauvignon Blanc, coming from a small section of estate vines closer to the Napa river. It is entirely fermented in French oak, but only about 5% is new. The grapes are pressed straight to barrels and kept on their gross lees. The wine is fermented using native yeasts. This vintage, the nose is not at all shy—it comes bounding out of the glass with exuberant scents of ripe peaches, passion fruit and musk perfume plus wafts of honeycomb, elderflower, ripe gooseberries and lemongrass with a waft of Bosc pears. The palate is super intense and yet ethereally weighted, light-bodied and oh-so-fine, elegant and refreshing, featuring a whole array of  chalk and sea spray sparks, creating a shimmer to all the many citrus and stone fruit layers, finishing with great length and energy. There is a truly interesting phenolic texture to the palate that reminds me of some Chardonnays, particularly Burgundian examples. Winemaker Nick Gislason commented that the gross lees contain a lot of phenolic content, which is where the wine picks up that textural component. Love it!",,RP 100
43,Domaine Duroche,Screaming Eagle,"The 2016 Screaming Eagle is, as usual, mainly Cabernet Sauvignon with a little Merlot and Cabernet Franc. Deep garnet-purple colored, it leaps from the glass with bright, exuberant blackberries, kirsch and warm blackcurrants scents plus touches of lavender, roses, tilled black loam, wild sage and dark chocolate with wafts of yeast extract, underbrush and crushed rocks. Medium to full-bodied, firm and fine grained, with amazing freshness, it is layered with crunchy black and red fruits, sparked by floral and mineral notions and finishing with epic length and depth.",,RP 100
44,Domaine Duroche,The Flight,"Composed roughly of two-thirds Merlot with 5% Cabernet Franc and the rest Cabernet Sauvignon, the medium to deep colored 2016 The Flight opens with bold, expressive notions of wild blueberries, warm plums and boysenberries with touches of black raspberries, spice cake, violets, dark chocolate and potpourri with a hint of menthol. Full-bodied, rich, spicy and jam-packed with energy, it has beautifully plush tannins texturing the multilayered blue and black fruits, delivering a very long, perfumed finish.",,RP 100
45,Domaine Duroche,Sauvignon Blanc,"The 2016 Sauvignon Blanc comes from two acres that were harvested in two passes this year. It has a very subtle nose of honeysuckle, peach blossoms and lemongrass giving way to exponentially growing scents of lime cordial, pineapple pastry and jasmine with wafts of fresh ginger and coriander seed. Medium to full-bodied with a seductively satiny texture and layer upon layer of citrus and tropical flavors, it delivers a gorgeous backbone of freshness and a very long, perfumed, finish. A style built for ageing, I can see this developing over 5-10 years into a richer, honeyed toast and preserved peaches style, and therefore, it may warrant a higher score in years to come.",,RP 100
46,Domaine Duroche,Screaming Eagle,"Medium to deep garnet colored, the 2007 Screaming Eagle opens with a dazzlingly beautiful fragrance of red roses, violets and lavender over a core of red currant jelly, kirsch, cassis and black raspberry layers plus blueberry preserves and stewed tea accents and a waft of cigar box. Medium to full-bodied, the tannins are firm yet wonderfully plush with a great intensity of perfumed red and blue fruits that are at once intense and ethereal, finishing on a lingering mineral note. This 2007 truly shows the personality of Screaming Eagle at its best. It is approachable now, still possessing plenty of primary fruit with those tertiary layers beginning to unfurl and therefore it cannot fail to impress even at this youthful stage. However, give it another 5-7 years to really get the full dividends of careful cellaring.",,RP 100
47,Domaine Duroche,Screaming Eagle,"Composed of 76% Cabernet Sauvignon, 20% Merlot and 4% Cabernet Franc, the very deep purple-black colored 2015 Screaming Eagle leaps from the glass with notes of freshly crushed black currants, black cherries and blackberries with suggestions of cigar box, black raspberries, red currants, chocolates, pencil lead and cast-iron pan plus a touch of potpourri. Medium to full-bodied with a rock-solid backbone of ripe, grainy tannins and oodles of freshness, it features the most incredible black and red fruit layers and finishes with incredible vibrancy and depth.",,RP 100
